ARI,NMI,AMI,HOM,COM,VMEASURE,n_clusters_pred,n_labels,n_obs,ASW_pred,ASW_label,method,label_key,resolution,cluster_key,representation,target_n_labels,abs_cluster_delta
0.21202842071582031,0.32918244927339896,0.3260831461618925,0.35501792090907675,0.3068521143002992,0.32918244927339896,17,14,9215,0.09458750486373901,-0.08210422843694687,SpaMI,ATAC_clusters,1.3,leiden_r1_300,embedding,14,3
0.17916953904741711,0.3232461885490944,0.31998733653949535,0.3553739100010959,0.2964458794325031,0.32324618854909437,18,14,9215,0.0904608815908432,-0.08210422843694687,SpaMI,ATAC_clusters,1.35,leiden_r1_350,embedding,14,4
0.19755854901055803,0.3249589436191557,0.32169269203355844,0.3557989067575463,0.2990388341242092,0.3249589436191558,18,14,9215,0.08562077581882477,-0.08210422843694687,SpaMI,ATAC_clusters,1.4,leiden_r1_400,embedding,14,4
0.17960876773151924,0.3212230831260297,0.3179615377413951,0.353814755126789,0.29412933770843486,0.3212230831260297,18,14,9215,0.08869834989309311,-0.08210422843694687,SpaMI,ATAC_clusters,1.45,leiden_r1_450,embedding,14,4
0.17595114367431394,0.3141353287219256,0.3108435110491918,0.34637844672306195,0.28738380842834466,0.3141353287219257,18,14,9215,0.08133447915315628,-0.08210422843694687,SpaMI,ATAC_clusters,1.5,leiden_r1_500,embedding,14,4
0.1953939423079816,0.3232359468677931,0.31996497197317386,0.3541961849159534,0.2972530960984013,0.3232359468677932,18,14,9215,0.07734367251396179,-0.08210422843694687,SpaMI,ATAC_clusters,1.55,leiden_r1_550,embedding,14,4
0.18792506491338015,0.3239283559714363,0.32018560977291705,0.3660821353592444,0.2904800385603238,0.3239283559714363,21,14,9215,0.08762058615684509,-0.08210422843694687,SpaMI,ATAC_clusters,1.6,leiden_r1_600,embedding,14,7
0.17616113333593955,0.3217322126561109,0.31797395145194457,0.36328725830970093,0.28870800383635403,0.32173221265611096,21,14,9215,0.08525671064853668,-0.08210422843694687,SpaMI,ATAC_clusters,1.65,leiden_r1_650,embedding,14,7
0.17881283191474687,0.31912716005657793,0.31553615823323705,0.3588573053559284,0.28731740684640367,0.31912716005657793,20,14,9215,0.08666995167732239,-0.08210422843694687,SpaMI,ATAC_clusters,1.7,leiden_r1_700,embedding,14,6
0.164237524725314,0.31781612715497554,0.31374870251074377,0.3674342388989575,0.28000448051899673,0.3178161271549755,23,14,9215,0.07176268845796585,-0.08210422843694687,SpaMI,ATAC_clusters,1.75,leiden_r1_750,embedding,14,9
0.16387534368797005,0.31630794271961865,0.312227782212621,0.3653978487171327,0.27884597430739616,0.31630794271961865,23,14,9215,0.07513699680566788,-0.08210422843694687,SpaMI,ATAC_clusters,1.8,leiden_r1_800,embedding,14,9
0.16759366174460769,0.31700792753267,0.31293091363929715,0.3661245614593818,0.2795107752715357,0.31700792753267,23,14,9215,0.07524260133504868,-0.08210422843694687,SpaMI,ATAC_clusters,1.85,leiden_r1_850,embedding,14,9
0.1643085149783143,0.3173554892536039,0.31345189638354365,0.36457758385901456,0.2809635450127473,0.31735548925360396,22,14,9215,0.07233329117298126,-0.08210422843694687,SpaMI,ATAC_clusters,1.9,leiden_r1_900,embedding,14,8
0.16374237801924824,0.3160947370620698,0.3120226052888434,0.36588309801015106,0.2782334922653312,0.3160947370620699,23,14,9215,0.07321253418922424,-0.08210422843694687,SpaMI,ATAC_clusters,1.95,leiden_r1_950,embedding,14,9
0.14868442792504624,0.31201601346383234,0.30760595580997874,0.3668578181958724,0.2714385019999954,0.31201601346383234,25,14,9215,0.06922325491905212,-0.08210422843694687,SpaMI,ATAC_clusters,2.0,leiden_r2_000,embedding,14,11
