ARI,NMI,AMI,HOM,COM,VMEASURE,n_clusters_pred,n_labels,n_obs,ASW_pred,ASW_label,method,label_key,resolution,cluster_key,representation,target_n_labels,abs_cluster_delta
0.19574418950636044,0.32557612327096497,0.3226350710308285,0.347810780493043,0.30601346214123665,0.32557612327096497,16,14,9215,0.22745473682880402,-0.09207575023174286,SpaMosaic,ATAC_clusters,0.8,leiden_r0_800,embedding,14,2
0.19202843777449966,0.3231954965113972,0.3200815004102292,0.3495321720859621,0.3005495789479688,0.3231954965113971,17,14,9215,0.22072219848632812,-0.09207575023174286,SpaMosaic,ATAC_clusters,0.85,leiden_r0_850,embedding,14,3
0.1848059831737715,0.3234881908660049,0.32022171343356437,0.354587017296088,0.2974045187178875,0.3234881908660049,18,14,9215,0.22315843403339386,-0.09207575023174286,SpaMosaic,ATAC_clusters,0.9,leiden_r0_900,embedding,14,4
0.19247905907895574,0.32315794742103243,0.3200479276340221,0.3498840078157364,0.3002251064036831,0.32315794742103243,17,14,9215,0.22105570137500763,-0.09207575023174286,SpaMosaic,ATAC_clusters,0.95,leiden_r0_950,embedding,14,3
0.18463803621078867,0.3228891435760683,0.3196196931216747,0.3539217139941418,0.2968598707740903,0.3228891435760683,18,14,9215,0.22437500953674316,-0.09207575023174286,SpaMosaic,ATAC_clusters,1.0,leiden_r1_000,embedding,14,4
0.18205425041646983,0.320398373661304,0.3171208036333603,0.3515347810937205,0.2943288533992094,0.320398373661304,18,14,9215,0.2239162176847458,-0.09207575023174286,SpaMosaic,ATAC_clusters,1.05,leiden_r1_050,embedding,14,4
0.17074525560998394,0.3214387671529742,0.3180151958005907,0.3572775363990369,0.2921345392761117,0.32143876715297415,19,14,9215,0.20712822675704956,-0.09207575023174286,SpaMosaic,ATAC_clusters,1.1,leiden_r1_100,embedding,14,5
0.17462667027350018,0.31985174479033046,0.31626403040468326,0.3593711284799476,0.28816298950404456,0.31985174479033046,20,14,9215,0.20479436218738556,-0.09207575023174286,SpaMosaic,ATAC_clusters,1.15,leiden_r1_150,embedding,14,6
0.16418176212421057,0.31951183274062217,0.3159155586222667,0.3585337948533986,0.28815024782248677,0.3195118327406222,20,14,9215,0.2095463126897812,-0.09207575023174286,SpaMosaic,ATAC_clusters,1.2,leiden_r1_200,embedding,14,6
0.1711698931858284,0.31982766455316763,0.3160747786573253,0.36222241129869626,0.28631694319254897,0.31982766455316763,21,14,9215,0.19768251478672028,-0.09207575023174286,SpaMosaic,ATAC_clusters,1.25,leiden_r1_250,embedding,14,7
